timestamp_unix,tc_c,internal_c,ssr,raw_line
1773036821.596598,41.75,22.69,1,[   2411261 ms] TC= 41.75C INT= 22.69C F=OK SSR=1 RAW=0x029C16B0
1773036831.6436532,41.75,22.75,1,[   2421266 ms] TC= 41.75C INT= 22.75C F=OK SSR=1 RAW=0x029C16C0
1773036841.689673,41.75,22.75,1,[   2431271 ms] TC= 41.75C INT= 22.75C F=OK SSR=1 RAW=0x029C16C0
1773036851.7356522,41.5,22.75,1,[   2441276 ms] TC= 41.50C INT= 22.75C F=OK SSR=1 RAW=0x029816C0
1773036861.7807329,41.5,22.75,1,[   2451281 ms] TC= 41.50C INT= 22.75C F=OK SSR=1 RAW=0x029816C0
1773036871.825716,41.5,22.75,1,[   2461286 ms] TC= 41.50C INT= 22.75C F=OK SSR=1 RAW=0x029816C0
1773036881.872627,41.5,22.75,1,[   2471291 ms] TC= 41.50C INT= 22.75C F=OK SSR=1 RAW=0x029816C0
1773036891.919611,41.25,22.75,1,[   2481296 ms] TC= 41.25C INT= 22.75C F=OK SSR=1 RAW=0x029416C0
1773036901.961683,41.5,22.75,1,[   2491301 ms] TC= 41.50C INT= 22.75C F=OK SSR=1 RAW=0x029816C0
1773036912.00162,41.5,22.75,1,[   2501306 ms] TC= 41.50C INT= 22.75C F=OK SSR=1 RAW=0x029816C0
1773036922.040628,41.25,22.75,1,[   2511311 ms] TC= 41.25C INT= 22.75C F=OK SSR=1 RAW=0x029416C0
1773036932.08261,41.5,22.75,1,[   2521316 ms] TC= 41.50C INT= 22.75C F=OK SSR=1 RAW=0x029816C0
1773036942.123581,41.5,22.75,1,[   2531321 ms] TC= 41.50C INT= 22.75C F=OK SSR=1 RAW=0x029816C0
1773036952.163591,41.5,22.69,1,[   2541326 ms] TC= 41.50C INT= 22.69C F=OK SSR=1 RAW=0x029816B0
1773036962.2055712,41.75,22.75,1,[   2551331 ms] TC= 41.75C INT= 22.75C F=OK SSR=1 RAW=0x029C16C0
1773036972.246662,41.75,22.75,1,[   2561336 ms] TC= 41.75C INT= 22.75C F=OK SSR=1 RAW=0x029C16C0
1773036982.2925818,41.5,22.75,1,[   2571341 ms] TC= 41.50C INT= 22.75C F=OK SSR=1 RAW=0x029816C0
1773036992.335571,41.75,22.69,1,[   2581346 ms] TC= 41.75C INT= 22.69C F=OK SSR=1 RAW=0x029C16B0
1773037002.3806,41.75,22.75,1,[   2591351 ms] TC= 41.75C INT= 22.75C F=OK SSR=1 RAW=0x029C16C0
1773037012.424535,42.0,22.69,1,[   2601356 ms] TC= 42.00C INT= 22.69C F=OK SSR=1 RAW=0x02A016B0
1773037022.46755,42.0,22.69,1,[   2611361 ms] TC= 42.00C INT= 22.69C F=OK SSR=1 RAW=0x02A016B0
1773037032.51249,42.0,22.75,1,[   2621366 ms] TC= 42.00C INT= 22.75C F=OK SSR=1 RAW=0x02A016C0
1773037042.559492,42.25,22.75,0,[   2631371 ms] TC= 42.25C INT= 22.75C F=OK SSR=0 RAW=0x02A416C0
1773037052.6075351,42.0,22.75,0,[   2641376 ms] TC= 42.00C INT= 22.75C F=OK SSR=0 RAW=0x02A016C0
1773037062.658483,42.25,22.75,0,[   2651381 ms] TC= 42.25C INT= 22.75C F=OK SSR=0 RAW=0x02A416C0
1773037072.705463,42.25,22.75,0,[   2661386 ms] TC= 42.25C INT= 22.75C F=OK SSR=0 RAW=0x02A416C0
1773037082.7515059,42.5,22.75,0,[   2671391 ms] TC= 42.50C INT= 22.75C F=OK SSR=0 RAW=0x02A816C0
1773037092.795421,42.5,22.75,0,[   2681396 ms] TC= 42.50C INT= 22.75C F=OK SSR=0 RAW=0x02A816C0
1773037102.8424299,42.25,22.81,0,[   2691401 ms] TC= 42.25C INT= 22.81C F=OK SSR=0 RAW=0x02A416D0
1773037112.888436,42.5,22.81,0,[   2701406 ms] TC= 42.50C INT= 22.81C F=OK SSR=0 RAW=0x02A816D0
1773037122.932458,42.5,22.81,0,[   2711411 ms] TC= 42.50C INT= 22.81C F=OK SSR=0 RAW=0x02A816D0
1773037132.977377,42.5,22.81,0,[   2721416 ms] TC= 42.50C INT= 22.81C F=OK SSR=0 RAW=0x02A816D0
1773037143.0224152,42.5,22.88,0,[   2731421 ms] TC= 42.50C INT= 22.88C F=OK SSR=0 RAW=0x02A816E0
1773037153.070543,42.5,22.88,0,[   2741426 ms] TC= 42.50C INT= 22.88C F=OK SSR=0 RAW=0x02A816E0
1773037163.1195269,42.5,22.88,0,[   2751431 ms] TC= 42.50C INT= 22.88C F=OK SSR=0 RAW=0x02A816E0
1773037173.165448,42.5,22.88,0,[   2761436 ms] TC= 42.50C INT= 22.88C F=OK SSR=0 RAW=0x02A816E0
1773037183.212366,42.25,22.88,0,[   2771441 ms] TC= 42.25C INT= 22.88C F=OK SSR=0 RAW=0x02A416E0
1773037193.261318,42.5,22.88,0,[   2781446 ms] TC= 42.50C INT= 22.88C F=OK SSR=0 RAW=0x02A816E0
1773037203.304379,42.5,22.94,0,[   2791451 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037213.348395,42.25,22.94,0,[   2801456 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037223.393297,42.25,22.94,0,[   2811461 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037233.439212,42.0,22.94,0,[   2821466 ms] TC= 42.00C INT= 22.94C F=OK SSR=0 RAW=0x02A016F0
1773037243.484291,42.25,22.94,0,[   2831471 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037253.5283241,42.25,22.94,0,[   2841476 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037263.575263,42.0,22.94,0,[   2851481 ms] TC= 42.00C INT= 22.94C F=OK SSR=0 RAW=0x02A016F0
1773037273.621414,42.0,22.94,0,[   2861486 ms] TC= 42.00C INT= 22.94C F=OK SSR=0 RAW=0x02A016F0
1773037283.6692522,41.75,22.94,1,[   2871491 ms] TC= 41.75C INT= 22.94C F=OK SSR=1 RAW=0x029C16F0
1773037293.7163131,42.0,22.94,1,[   2881496 ms] TC= 42.00C INT= 22.94C F=OK SSR=1 RAW=0x02A016F0
1773037303.7650628,41.5,22.94,1,[   2891501 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037313.811579,41.5,22.94,1,[   2901506 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037323.855864,41.75,22.94,1,[   2911511 ms] TC= 41.75C INT= 22.94C F=OK SSR=1 RAW=0x029C16F0
1773037333.903887,41.5,22.94,1,[   2921516 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037343.951901,41.25,22.94,1,[   2931521 ms] TC= 41.25C INT= 22.94C F=OK SSR=1 RAW=0x029416F0
1773037353.995254,41.5,22.94,1,[   2941526 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037364.037985,41.25,22.94,1,[   2951531 ms] TC= 41.25C INT= 22.94C F=OK SSR=1 RAW=0x029416F0
1773037374.0880032,41.25,22.94,1,[   2961536 ms] TC= 41.25C INT= 22.94C F=OK SSR=1 RAW=0x029416F0
1773037384.140022,41.25,22.94,1,[   2971541 ms] TC= 41.25C INT= 22.94C F=OK SSR=1 RAW=0x029416F0
1773037394.190052,41.5,22.94,1,[   2981546 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037404.239069,41.5,22.94,1,[   2991551 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037414.291017,41.25,22.94,1,[   3001556 ms] TC= 41.25C INT= 22.94C F=OK SSR=1 RAW=0x029416F0
1773037424.338091,41.5,22.94,1,[   3011561 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037434.385057,41.5,22.94,1,[   3021566 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037444.434077,41.75,22.94,1,[   3031571 ms] TC= 41.75C INT= 22.94C F=OK SSR=1 RAW=0x029C16F0
1773037454.480015,41.5,22.94,1,[   3041576 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037464.527958,41.75,22.94,1,[   3051581 ms] TC= 41.75C INT= 22.94C F=OK SSR=1 RAW=0x029C16F0
1773037474.57197,41.75,22.94,1,[   3061586 ms] TC= 41.75C INT= 22.94C F=OK SSR=1 RAW=0x029C16F0
1773037484.613056,41.75,22.94,1,[   3071591 ms] TC= 41.75C INT= 22.94C F=OK SSR=1 RAW=0x029C16F0
1773037494.656062,42.0,22.94,1,[   3081596 ms] TC= 42.00C INT= 22.94C F=OK SSR=1 RAW=0x02A016F0
1773037504.697883,42.0,22.94,1,[   3091601 ms] TC= 42.00C INT= 22.94C F=OK SSR=1 RAW=0x02A016F0
1773037514.7429628,42.25,22.94,0,[   3101606 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037524.791919,42.25,22.94,0,[   3111611 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037534.8369348,42.25,22.94,0,[   3121616 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037544.8809578,42.25,22.94,0,[   3131621 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037554.92292,42.25,22.94,0,[   3141626 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037564.966964,42.5,22.94,0,[   3151631 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037575.009981,42.5,22.94,0,[   3161636 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037585.050944,42.5,22.94,0,[   3171641 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037595.093909,42.5,22.94,0,[   3181646 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037605.137877,42.5,22.94,0,[   3191651 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037615.179764,42.5,22.94,0,[   3201656 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037625.2239501,42.5,22.94,0,[   3211661 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037635.271787,42.5,22.94,0,[   3221666 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037645.3208508,42.5,22.94,0,[   3231671 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773037655.3678532,42.5,23.0,0,[   3241676 ms] TC= 42.50C INT= 23.00C F=OK SSR=0 RAW=0x02A81700
1773037665.4138072,42.25,22.94,0,[   3251681 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037675.4587362,42.25,22.94,0,[   3261686 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037685.50072,42.25,22.94,0,[   3271691 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037695.543796,42.25,22.94,0,[   3281696 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773037705.59076,42.0,22.94,0,[   3291701 ms] TC= 42.00C INT= 22.94C F=OK SSR=0 RAW=0x02A016F0
1773037715.638782,42.25,23.0,0,[   3301706 ms] TC= 42.25C INT= 23.00C F=OK SSR=0 RAW=0x02A41700
1773037725.681845,42.0,22.94,0,[   3311711 ms] TC= 42.00C INT= 22.94C F=OK SSR=0 RAW=0x02A016F0
1773037735.7258098,42.0,23.0,0,[   3321716 ms] TC= 42.00C INT= 23.00C F=OK SSR=0 RAW=0x02A01700
1773037745.7678561,42.0,23.0,0,[   3331721 ms] TC= 42.00C INT= 23.00C F=OK SSR=0 RAW=0x02A01700
1773037755.811828,42.0,23.0,0,[   3341726 ms] TC= 42.00C INT= 23.00C F=OK SSR=0 RAW=0x02A01700
1773037765.857675,41.75,23.0,1,[   3351731 ms] TC= 41.75C INT= 23.00C F=OK SSR=1 RAW=0x029C1700
1773037775.902786,41.75,23.0,1,[   3361736 ms] TC= 41.75C INT= 23.00C F=OK SSR=1 RAW=0x029C1700
1773037785.947764,41.5,22.94,1,[   3371741 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037795.99473,41.5,22.94,1,[   3381746 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037806.0407,41.5,23.0,1,[   3391751 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773037816.087733,41.25,22.94,1,[   3401756 ms] TC= 41.25C INT= 22.94C F=OK SSR=1 RAW=0x029416F0
1773037826.134728,41.25,23.0,1,[   3411761 ms] TC= 41.25C INT= 23.00C F=OK SSR=1 RAW=0x02941700
1773037836.180782,41.25,23.0,1,[   3421766 ms] TC= 41.25C INT= 23.00C F=OK SSR=1 RAW=0x02941700
1773037846.226698,41.25,23.0,1,[   3431771 ms] TC= 41.25C INT= 23.00C F=OK SSR=1 RAW=0x02941700
1773037856.271786,41.25,23.0,1,[   3441776 ms] TC= 41.25C INT= 23.00C F=OK SSR=1 RAW=0x02941700
1773037866.314742,41.25,23.0,1,[   3451781 ms] TC= 41.25C INT= 23.00C F=OK SSR=1 RAW=0x02941700
1773037876.3566642,41.5,23.0,1,[   3461786 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773037886.399735,41.5,23.0,1,[   3471791 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773037896.441756,41.5,22.94,1,[   3481796 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037906.486685,41.5,22.94,1,[   3491801 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037916.534709,41.5,22.94,1,[   3501806 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037926.580707,41.5,22.94,1,[   3511811 ms] TC= 41.50C INT= 22.94C F=OK SSR=1 RAW=0x029816F0
1773037936.6266491,41.75,22.94,1,[   3521816 ms] TC= 41.75C INT= 22.94C F=OK SSR=1 RAW=0x029C16F0
1773037946.671555,41.75,22.94,1,[   3531821 ms] TC= 41.75C INT= 22.94C F=OK SSR=1 RAW=0x029C16F0
1773037956.719697,41.75,22.94,1,[   3541826 ms] TC= 41.75C INT= 22.94C F=OK SSR=1 RAW=0x029C16F0
1773037966.769621,42.0,23.0,1,[   3551831 ms] TC= 42.00C INT= 23.00C F=OK SSR=1 RAW=0x02A01700
1773037976.817682,42.0,22.94,1,[   3561836 ms] TC= 42.00C INT= 22.94C F=OK SSR=1 RAW=0x02A016F0
1773037986.862693,42.0,22.94,1,[   3571841 ms] TC= 42.00C INT= 22.94C F=OK SSR=1 RAW=0x02A016F0
1773037996.9067001,42.25,22.94,0,[   3581846 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773038006.9515588,42.25,22.94,0,[   3591851 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773038016.992678,42.25,22.94,0,[   3601856 ms] TC= 42.25C INT= 22.94C F=OK SSR=0 RAW=0x02A416F0
1773038027.038603,42.5,22.94,0,[   3611861 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773038037.084532,42.5,23.0,0,[   3621866 ms] TC= 42.50C INT= 23.00C F=OK SSR=0 RAW=0x02A81700
1773038047.127628,42.5,23.0,0,[   3631871 ms] TC= 42.50C INT= 23.00C F=OK SSR=0 RAW=0x02A81700
1773038057.176594,42.5,23.0,0,[   3641876 ms] TC= 42.50C INT= 23.00C F=OK SSR=0 RAW=0x02A81700
1773038067.2236302,42.5,22.94,0,[   3651881 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773038077.270611,42.5,22.94,0,[   3661886 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773038087.3155909,42.75,23.0,0,[   3671891 ms] TC= 42.75C INT= 23.00C F=OK SSR=0 RAW=0x02AC1700
1773038097.3616,42.75,23.0,0,[   3681896 ms] TC= 42.75C INT= 23.00C F=OK SSR=0 RAW=0x02AC1700
1773038107.408554,42.5,22.94,0,[   3691901 ms] TC= 42.50C INT= 22.94C F=OK SSR=0 RAW=0x02A816F0
1773038117.4555469,42.75,23.0,0,[   3701906 ms] TC= 42.75C INT= 23.00C F=OK SSR=0 RAW=0x02AC1700
1773038127.497544,42.75,23.0,0,[   3711911 ms] TC= 42.75C INT= 23.00C F=OK SSR=0 RAW=0x02AC1700
1773038137.541486,42.5,23.0,0,[   3721916 ms] TC= 42.50C INT= 23.00C F=OK SSR=0 RAW=0x02A81700
1773038147.5865548,42.75,23.0,0,[   3731921 ms] TC= 42.75C INT= 23.00C F=OK SSR=0 RAW=0x02AC1700
1773038157.632514,42.5,23.0,0,[   3741926 ms] TC= 42.50C INT= 23.00C F=OK SSR=0 RAW=0x02A81700
1773038167.677574,42.5,23.0,0,[   3751931 ms] TC= 42.50C INT= 23.00C F=OK SSR=0 RAW=0x02A81700
1773038177.7236428,42.5,23.0,0,[   3761936 ms] TC= 42.50C INT= 23.00C F=OK SSR=0 RAW=0x02A81700
1773038187.767518,42.5,23.0,0,[   3771941 ms] TC= 42.50C INT= 23.00C F=OK SSR=0 RAW=0x02A81700
1773038197.811533,42.25,23.0,0,[   3781946 ms] TC= 42.25C INT= 23.00C F=OK SSR=0 RAW=0x02A41700
1773038207.8524852,42.25,23.0,0,[   3791951 ms] TC= 42.25C INT= 23.00C F=OK SSR=0 RAW=0x02A41700
1773038217.895495,42.25,23.0,0,[   3801956 ms] TC= 42.25C INT= 23.00C F=OK SSR=0 RAW=0x02A41700
1773038227.940429,42.25,23.06,0,[   3811961 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038237.9844742,42.0,23.0,0,[   3821966 ms] TC= 42.00C INT= 23.00C F=OK SSR=0 RAW=0x02A01700
1773038248.028424,42.0,23.06,0,[   3831971 ms] TC= 42.00C INT= 23.06C F=OK SSR=0 RAW=0x02A01710
1773038258.073459,41.75,23.06,1,[   3841976 ms] TC= 41.75C INT= 23.06C F=OK SSR=1 RAW=0x029C1710
1773038268.118693,41.75,23.06,1,[   3851981 ms] TC= 41.75C INT= 23.06C F=OK SSR=1 RAW=0x029C1710
1773038278.162975,41.75,23.0,1,[   3861986 ms] TC= 41.75C INT= 23.00C F=OK SSR=1 RAW=0x029C1700
1773038288.208097,41.5,23.06,1,[   3871991 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038298.24805,41.5,23.0,1,[   3881996 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773038308.2941608,41.5,23.06,1,[   3892001 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038318.3371332,41.5,23.06,1,[   3902006 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038328.380162,41.5,23.06,1,[   3912011 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038338.420112,41.5,23.0,1,[   3922016 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773038348.459193,41.5,23.06,1,[   3932021 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038358.501162,41.5,23.06,1,[   3942026 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038368.5481422,41.5,23.06,1,[   3952031 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038378.592183,41.5,23.06,1,[   3962036 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038388.633097,41.5,23.06,1,[   3972041 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038398.6729531,41.5,23.12,1,[   3982046 ms] TC= 41.50C INT= 23.12C F=OK SSR=1 RAW=0x02981720
1773038408.71613,41.75,23.06,1,[   3992051 ms] TC= 41.75C INT= 23.06C F=OK SSR=1 RAW=0x029C1710
1773038418.7611468,41.75,23.06,1,[   4002056 ms] TC= 41.75C INT= 23.06C F=OK SSR=1 RAW=0x029C1710
1773038428.80414,41.75,23.06,1,[   4012061 ms] TC= 41.75C INT= 23.06C F=OK SSR=1 RAW=0x029C1710
1773038438.846091,41.75,23.06,1,[   4022066 ms] TC= 41.75C INT= 23.06C F=OK SSR=1 RAW=0x029C1710
1773038448.886139,42.0,23.06,1,[   4032071 ms] TC= 42.00C INT= 23.06C F=OK SSR=1 RAW=0x02A01710
1773038458.930012,42.25,23.06,0,[   4042076 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038468.9710872,42.0,23.06,0,[   4052081 ms] TC= 42.00C INT= 23.06C F=OK SSR=0 RAW=0x02A01710
1773038479.010106,42.25,23.06,0,[   4062086 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038489.05215,42.25,23.06,0,[   4072091 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038499.100024,42.25,23.06,0,[   4082096 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038509.1471622,42.5,23.06,0,[   4092101 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038519.197048,42.5,23.06,0,[   4102106 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038529.248055,42.5,23.06,0,[   4112111 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038539.300077,42.5,23.06,0,[   4122116 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038549.348053,42.5,23.06,0,[   4132121 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038559.397019,42.5,23.06,0,[   4142126 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038569.445981,42.5,23.06,0,[   4152131 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038579.4929879,42.75,23.12,0,[   4162136 ms] TC= 42.75C INT= 23.12C F=OK SSR=0 RAW=0x02AC1720
1773038589.5409741,42.5,23.06,0,[   4172141 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038599.589024,42.5,23.06,0,[   4182146 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038609.640001,42.5,23.06,0,[   4192151 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038619.6899898,42.5,23.06,0,[   4202156 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038629.739946,42.25,23.06,0,[   4212161 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038639.792974,42.25,23.06,0,[   4222166 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038649.8400772,42.25,23.06,0,[   4232171 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038659.8879511,42.25,23.06,0,[   4242176 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038669.935966,42.25,23.06,0,[   4252181 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038679.981976,42.0,23.0,0,[   4262186 ms] TC= 42.00C INT= 23.00C F=OK SSR=0 RAW=0x02A01700
1773038690.03091,42.0,23.0,0,[   4272191 ms] TC= 42.00C INT= 23.00C F=OK SSR=0 RAW=0x02A01700
1773038700.078942,42.0,23.06,0,[   4282196 ms] TC= 42.00C INT= 23.06C F=OK SSR=0 RAW=0x02A01710
1773038710.125967,41.75,23.0,1,[   4292201 ms] TC= 41.75C INT= 23.00C F=OK SSR=1 RAW=0x029C1700
1773038720.1739142,41.5,23.0,1,[   4302206 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773038730.2170482,41.5,23.06,1,[   4312211 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038740.261018,41.5,23.0,1,[   4322216 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773038750.307862,41.5,23.0,1,[   4332221 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773038760.355958,41.5,23.0,1,[   4342226 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773038770.406919,41.25,23.06,1,[   4352231 ms] TC= 41.25C INT= 23.06C F=OK SSR=1 RAW=0x02941710
1773038780.454947,41.25,23.0,1,[   4362236 ms] TC= 41.25C INT= 23.00C F=OK SSR=1 RAW=0x02941700
1773038790.4998982,41.5,23.0,1,[   4372241 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773038800.5448802,41.5,23.06,1,[   4382246 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038810.593927,41.5,23.06,1,[   4392251 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038820.640893,41.5,23.0,1,[   4402256 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773038830.690877,41.5,23.06,1,[   4412261 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038840.741887,41.5,23.0,1,[   4422266 ms] TC= 41.50C INT= 23.00C F=OK SSR=1 RAW=0x02981700
1773038850.794793,41.5,23.06,1,[   4432271 ms] TC= 41.50C INT= 23.06C F=OK SSR=1 RAW=0x02981710
1773038860.8449202,41.75,23.0,1,[   4442276 ms] TC= 41.75C INT= 23.00C F=OK SSR=1 RAW=0x029C1700
1773038870.89588,41.75,23.0,1,[   4452281 ms] TC= 41.75C INT= 23.00C F=OK SSR=1 RAW=0x029C1700
1773038880.942952,41.75,23.06,1,[   4462286 ms] TC= 41.75C INT= 23.06C F=OK SSR=1 RAW=0x029C1710
1773038890.990816,42.0,23.0,1,[   4472291 ms] TC= 42.00C INT= 23.00C F=OK SSR=1 RAW=0x02A01700
1773038901.0357618,42.0,23.0,1,[   4482296 ms] TC= 42.00C INT= 23.00C F=OK SSR=1 RAW=0x02A01700
1773038911.081663,42.0,23.06,1,[   4492301 ms] TC= 42.00C INT= 23.06C F=OK SSR=1 RAW=0x02A01710
1773038921.127763,42.25,23.06,0,[   4502306 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038931.169857,42.25,23.06,0,[   4512311 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038941.21486,42.25,23.06,0,[   4522316 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038951.259817,42.25,23.06,0,[   4532321 ms] TC= 42.25C INT= 23.06C F=OK SSR=0 RAW=0x02A41710
1773038961.3048298,42.5,23.06,0,[   4542326 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038971.344811,42.5,23.06,0,[   4552331 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
1773038981.3847308,42.5,23.06,0,[   4562336 ms] TC= 42.50C INT= 23.06C F=OK SSR=0 RAW=0x02A81710
